LLT_Code,PT_Code
10001799,10001799
10001800,10014408
10001801,10014408
10001802,10043390
10001803,10001803
10001804,10001804
10001805,10001805
10001806,10083869
10001807,10001808
10001808,10001808
10001809,10001805
10001810,10001810
10001811,10083869
10001812,10001812
10001813,10001814
10001814,10001814
10001815,10001815
10001816,10001781
10001817,10043390
10001818,10001772
10001819,10001773
10001820,10001775
10001821,10001778
10001822,10001779
10001823,10001781
10001824,10001781
10001825,10001780
10001826,10001782
10001827,10001772
10001828,10001773
10001829,10001775
10001830,10001776
10001831,10001778
10001832,10001779
10001833,10001780
10001834,10001781
10001835,10001781
10001836,10001780
10001837,10001782
10001838,10001782
10001839,10001783
10001840,10001784
10001841,10001789
10001843,10001843
10001844,10001546
10001845,10001551
10001846,10001488
10001847,10061210
10001848,10061210
10001849,10021497
10001850,10027940
10001851,10029352
10001852,10039379
10001853,10034018
10001854,10001854
10001855,10042159
10001856,10042159
10001857,10042159
10001858,10042159
10001859,10042159
10001860,10042159
10001861,10042159
10001862,10042159
10001863,10020015
10001864,10005318
10001865,10005319
10001866,10005320
10001867,10005321
10001868,10005322
10001869,10005318
10001870,10005319
10001871,10005321
10001872,10005320
10001873,10021143
10001874,10001874
10001875,10023149
10001876,10023149
10001877,10012316
10001878,10012316
10001879,10012316
10001880,10012316
10001881,10001881
10001882,10001882
10001884,10001884
10001885,10001882
10001886,10001882
10001887,10001887
10001888,10001882
10001889,10001889
10001890,10081988
10001891,10081988
10001892,10021240
10001893,10001889
10001894,10066995
10001895,10037754
10001896,10012271
10001899,10002798
10001900,10002799
10001901,10001901
10001902,10001902
10001903,10001903
10001904,10018183
10001905,10002942
10001906,10001906
10001907,10001907
10001908,10001908
10001909,10001906
10001911,10001906
10001912,10001912
10001913,10001906
10001914,10001914
10001915,10001906
10001916,10001980
10001917,10001980
10001918,10001980
10001919,10001984
10001920,10001986
10001921,10001980
10001922,10063741
10001923,10001990
10001924,10001985
10001925,10001992
10001926,10024503
10001927,10001928
10001928,10001928
10001929,10001928
10001930,10001928
10001931,10001928
10001932,10001928
10001933,10012267
10001934,10019143
10001935,10001935
10001936,10038264
10001937,10001937
10001938,10001938
10001939,10001939
10001940,10046625
10001941,10000880
10001942,10001942
10001943,10001942
10001944,10001942
10001945,10001945
10001946,10001946
10001947,10001947
10001948,10012442
10001949,10001949
10001950,10001949
10001951,10001949
10001952,10061423
10001953,10061423
10001955,10061423
10001957,10061423
10001958,10001958
10001959,10001959
10001960,10001958
10001961,10001958
10001962,10001958
10001963,10001963
10001964,10001964
10001965,10001965
10001966,10001966
10001967,10060936
10001968,10060937
10001969,10001959
10001971,10067010
10001972,10067010
10001973,10067010
10001974,10067010
10001975,10067010
10001976,10067010
10001977,10067010
10001978,10001986
10001979,10001980
10001980,10001980
10001982,10001980
10001983,10001980
10001984,10001984
10001985,10001985
10001986,10001986
10001987,10001986
10001988,10001980
10001989,10063741
10001990,10001990
10001991,10001985
10001992,10001992
10001993,10001992
10001994,10002822
10001995,10013663
10001996,10013663
10001997,10013663
10001998,10013663
10001999,10013663
10002000,10013654
10002001,10013654
10002002,10013654
10002003,10013654
10002004,10013654
10002005,10063228
10002006,10063228
10002007,10063228
10002008,10063223
10002009,10024124
10002010,10061627
10002011,10002011
10002012,10061627
10002013,10002013
10002014,10002014
10002015,10002016
10002016,10002016
10002017,10002014
10002018,10002016
10002019,10013663
10002020,10007509
10002021,10002022
10002022,10002022
10002024,10002022
10002025,10002025
10002026,10002026
10002027,10002027
10002028,10002027
10002029,10002807
10002030,10060055
10002031,10060055
10002032,10036997
10002033,10061475
10002034,10002034
10002035,10040661
10002036,10002034
10002037,10002967
10002038,10002967
10002039,10061101
10002040,10002080
10002041,10066468
10002043,10002043
10002044,10002043
10002045,10018916
10002046,10073785
10002047,10010940
10002048,10010941
10002049,10018464
10002050,10018444
10002051,10010941
10002056,10027527
10002057,10018919
10002058,10002058
10002059,10020605
10002060,10020969
10002061,10021074
10002062,10022972
10002063,10053199
10002064,10002064
10002065,10002065
10002066,10027538
10002068,10002068
10002069,10029782
10002070,10029784
10002071,10002034
10002072,10002034
10002073,10002073
10002074,10002068
10002075,10034695
10002076,10018916
10002077,10040641
10002078,10040661
10002079,10041509
10002080,10002080
10002081,10002081
10002082,10002034
10002083,10020969
10002085,10018919
10002087,10002034
10002088,10002034
10002089,10060945
10002090,10037632
10002091,10002091
10002093,10063349
10002094,10082548
10002095,10024758
10002096,10082548
10002097,10002091
10002098,10082548
10002099,10082548
10002100,10002100
10002101,10002100
10002102,10002100
10002103,10060939
10002104,10060939
10002105,10002105
10002106,10060938
10002107,10060938
10002108,10002108
10002109,10002108
10002110,10002108
10002116,10002168
10002120,10002120
10002121,10004727
10002122,10004728
10002123,10004729
10002124,10061424
10002126,10061424
10002127,10002133
10002128,10002135
10002129,10002136
10002130,10002137
10002131,10002138
10002132,10061424
10002133,10002133
10002134,10002134
10002135,10002135
10002136,10002136
10002137,10002137
10002138,10002138
10002139,10002140
10002140,10002140
10002141,10061424
10002142,10002134
10002143,10061424
10002144,10002133
10002145,10002135
10002146,10002136
10002147,10002137
10002148,10002138
10002149,10002149
10002150,10002150
10002151,10002644
10002152,10055023
10002153,10002153
10002154,10002156
10002155,10002155
10002156,10002156
10002157,10082792
10002158,10006083
10002159,10006083
10002160,10002160
10002161,10002161
10002162,10061424
10002163,10061424
10002164,10061629
10002166,10036772
10002167,10036772
10002168,10002168
10002169,10002169
10002170,10002160
10002171,10002171
10002172,10002172
10002173,10002173
10002174,10068132
10002175,10002175
10002176,10002176
10002177,10002176
10002178,10002140
10002179,10002179
10002180,10002180
10002181,10059313
10002182,10053469
10002183,10036276
10002184,10020939
10002186,10013654
10002187,10060940
10002188,10060944
10002189,10060941
10002190,10060942
10002191,10060944
10002192,10060943
10002193,10061631
10002194,10061631
10002195,10029155
10002196,10029901
10002197,10029901
10002198,10002198
10002199,10002199
10002200,10002199
10002201,10002199
10002202,10002199
10002203,10002199
10002204,10002199
10002205,10002199
10002206,10002199
10002207,10002199
10002208,10002199
10002209,10040400
10002210,10002199
10002211,10002199
10002212,10002199
10002213,10002216
10002214,10019617
10002215,10019617
10002216,10002216
10002217,10019617
10002218,10002198
10002221,10049090
10002222,10002222
10002223,10001388
10002224,10002224
10002225,10067478
10002226,10014968
10002227,10002227
10002228,10002227
10002229,10002229
10002230,10002230
10002231,10002231
10002232,10002232
10002233,10002233
10002234,10002234
10002236,10031291
10002237,10031291
10002238,10031294
10002239,10031296
10002240,10002240
10002241,10018092
10002242,10016164
10002243,10002243
10002244,10002244
10002245,10002248
10002246,10002248
10002247,10002244
10002248,10002248
10002249,10002248
10002250,10002250
10002251,10002500
10002253,10020376
10002254,10020376
10002255,10020376
10002256,10020376
10002257,10020376
10002258,10020376
10002259,10020376
10002260,10020376
10002261,10002261
10002262,10047486
10002263,10002263
10002264,10002264
10002265,10002265
10002266,10060955
10002267,10061634
10002268,10002265
10002269,10002265
10002270,10061634
10002271,10061635
10002272,10002034
10002273,10040661
10002274,10002967
10002275,10002967
10002276,10061101
10002277,10002080
10002278,10002081
10002279,10002080
10002280,10066468
10002281,10002043
10002282,10002043
10002283,10002058
10002284,10018916
10002285,10073785
10002286,10010940
10002287,10010941
10002288,10018444
10002289,10010940
10002290,10010941
10002291,10018916
10002292,10020605
10002293,10020969
10002294,10021074
10002295,10022972
10002296,10053199
10002297,10002064
10002298,10002065
10002299,10027538
10002300,10002068
10002301,10029782
10002302,10029784
10002303,10066468
10002304,10066468
10002305,10066468
10002306,10066468
10002307,10002068
10002308,10034695
10002309,10018916
10002310,10002081
10002311,10088025
10002312,10040661
10002313,10066468
10002314,10066468
10002315,10002034
10002316,10018919
10002317,10002320
10002318,10002320
10002319,10002320
10002320,10002320
10002321,10002091
10002322,10003033
10002323,10018060
10002324,10022046
10002325,10024758
10002326,10021724
10002327,10021723
10002328,10025445
10002329,10002329
10002330,10002882
10002331,10002331
10002332,10007513
10002333,10022758
10002334,10022758
10002335,10048631
10002336,10022736
10002337,10022758
10002338,10002882
10002339,10002882
10002340,10002887
10002341,10002882
10002342,10002882
10002343,10002329
10002344,10057521
10002345,10002329
10002346,10057521
10002347,10002882
10002348,10011071
10002349,10002882
10002350,10007513
10002351,10007513
10002352,10057521
10002353,10002329
10002354,10002329
10002355,10002329
10002356,10037336
10002357,10038366
10002358,10041645
10002359,10042331
10002360,10002329
10002361,10007513
10002362,10002362
10002366,10060055
10002367,10060055
10002368,10002368
10002369,10047115
10002370,10047124
10002371,10047124
10002372,10002383
10002373,10002383
10002374,10001507
10002375,10002388
10002376,10036759
10002377,10002383
10002378,10002388
10002379,10002379
10002380,10002383
10002381,10002383
10002382,10002388
10002383,10002383
10002384,10002383
10002385,10002388
10002386,10002383
10002387,10002383
10002388,10002388
10002389,10002383
10002390,10002383
10002391,10002383
10002392,10068319
10002393,10002383
10002394,10002424
10002395,10002424
10002396,10051753
10002397,10002411
10002398,10002414
10002399,10002415
10002400,10002416
10002401,10002417
10002402,10002418
10002403,10002419
10002404,10002411
10002405,10002414
10002406,10002415
10002407,10002416
10002408,10002417
10002409,10002418
10002410,10002419
10002411,10002411
10002413,10002411
10002414,10002414
10002415,10002415
10002416,10002416
10002417,10002417
10002418,10002418
10002419,10002419
10002420,10017928
10002421,10080561
10002422,10017928
10002423,10080561
10002424,10002424
10002427,10002424
10002428,10047073
10002429,10002429
10002430,10002429
10002431,10003194
10002432,10003195
10002433,10003196
10002434,10080743
10002435,10003201
10002436,10003202
10002437,10061637
10002438,10060956
10002439,10061638
10002440,10002440
10002441,10002441
10002442,10002442
10002443,10002443
10002444,10002444
10002445,10002445
10002446,10061637
10002447,10080743
10002448,10038845
10002449,10002449
10002451,10002449
10002452,10002452
10002453,10002453
10002454,10002454
10002455,10002455
10002456,10002456
10002457,10002457
10002458,10016016
10002459,10018814
10002460,10018814
10002461,10018823
10002462,10041519
10002463,10003971
10002464,10002449
10002465,10002452
10002466,10002453
